,id,city,street,housenumber,levels
3058,107538491,,2-я Владимирская улица,4 к1,6
3059,107538795,,2-я Владимирская улица,6 к2,6
3060,107538796,,2-я Владимирская улица,8 к1,6
3061,107538848,,шоссе Энтузиастов,60 к3,4
3062,107541365,,2-я Владимирская улица,12 к3,4
3063,107541568,,2-я Владимирская улица,13Б с2,1
3064,107803102,Москва,улица Плеханова,5,2
3065,108072216,,Перовское шоссе,25 с1,1
3066,108072284,,Перовское шоссе,25 с4,1
3067,108072285,,Перовское шоссе,25 с2,1
3068,108072508,,Перовское шоссе,12,5
3069,108076441,,3-я Карачаровская улица,4 к2,5
3070,108076447,,2-я Карачаровская улица,12,9
3071,108076448,,3-я Карачаровская улица,8 к2,9
3072,108076452,,3-я Карачаровская улица,6 к2,5
3073,108121364,,улица Уткина,40,2
3074,108135506,,2-я Фрезерная улица,6,4
3075,108414977,,Подсосенский переулок,5А,4
3076,108476262,,Новая Басманная улица,4-6 с11,2
3077,108804961,,Спартаковская улица,19 с3,5
3078,108804962,,Спартаковская улица,19 с2,5
3079,108804966,,Спартаковская улица,19 с4,2
3080,108804984,,Бауманская улица,28/25,5
3081,108972189,,,,1
3082,108972196,,,,4
3083,108972502,,,,1
3084,108972638,,,,1
3085,109013081,,,,1
3086,109013083,,,,1
3087,109013154,,,,2
3088,109081780,,Краснопрудная улица,3-5 с6,2
3089,109096962,,,,1
3090,109096964,,,,1
3091,109200880,,,,1
3092,109200883,,,,1
3093,109575261,,Вековая улица,20/13,2
3094,109890550,,улица Аносова,3 к1,12
3095,109891145,,улица Плющева,16 к1,14
3096,110363999,,Воронцовская улица,50,1
3097,110591227,,Нижний Сусальный переулок,5 с18,6
3098,110591250,,Нижний Сусальный переулок,5 с16,6
3099,110601280,,Верхняя Сыромятническая улица,7 с10,2
3100,110601281,,Верхняя Сыромятническая улица,9 с2,2
3101,110601282,,Верхняя Сыромятническая улица,9 с1,3
3102,110601285,,Верхняя Сыромятническая улица,7 с2,2
3103,111251556,,,,3
3104,111251557,,Большая Семёновская улица,40А,4
3105,111251560,,,,3
3106,111251561,,,,2
3107,111251571,,,,1
3108,111251583,,,,3
3109,111504426,Москва,Таганская улица,9,3
3110,111652500,,Малая Почтовая улица,4 с1,2
3111,111652506,,Волховский переулок,21/23,6
3112,111652510,,Нижняя Сыромятническая улица,10 с6,2
3113,111652512,,Нижняя Сыромятническая улица,10 с7,3
3114,111652513,Москва,Малая Почтовая улица,2/2 с1,2
3115,111652514,,Нижняя Сыромятническая улица,10 с3,5
3116,111652516,,Малая Почтовая улица,10,10
3117,111652518,,Госпитальный переулок,8,12
3118,111652522,,,,2
3119,111652525,,Нижняя Сыромятническая улица,10 с8,4
3120,111652528,,Нижняя Сыромятническая улица,10 с12,5
3121,111652529,,Нижняя Сыромятническая улица,10 с10,2
3122,111652537,,Нижняя Сыромятническая улица,10 с11,2
3123,111652540,,Ладожская улица,15,12
3124,111652541,,Нижняя Сыромятническая улица,10 с9,4
3125,111652552,,Нижняя Сыромятническая улица,10 с5,2
3126,111652553,,Нижняя Сыромятническая улица,10 с25,2
3127,111652561,Москва,Волховский переулок,21/5 с1,2
3128,111652563,,Госпитальный переулок,3,4
3129,111652567,,Нижняя Сыромятническая улица,10 с4,5
3130,111805888,,улица Земляной Вал,20 с3,2
3131,111805889,,улица Земляной Вал,18-22 с5,1
3132,111857402,,Сыромятнический проезд,6 к1,3
3133,111859110,,Новорогожская улица,11 к1,3
3134,111859113,,,,4
3135,111859123,,Международная улица,15А,20
3136,111859133,Москва,Нижегородская улица,32 с3,7
3137,111859137,,Международная улица,38,1
3138,111859151,,Новорогожская улица,16,2
3139,111859154,,Рабочая улица,35,7
3140,112358863,,Комсомольская площадь,1А с20,2
3141,112358866,,Комсомольская площадь,1 с8,1
3142,112862523,,Большая Почтовая улица,55/59 с1,12
3143,112862524,,Большая Почтовая улица,51-53 с1,5
3144,112937263,,2-я улица Энтузиастов,5,5
3145,113668629,,улица Рогожский Вал,13 к2,17
3146,114131046,,Бауманская улица,40 с1,4
3147,114131047,,Лефортовский переулок,5/7 с4,4
3148,114399216,Москва,улица Госпитальный Вал,3 к1 с2А,2
3149,114995689,,Малая Калитниковская улица,1,12
3150,114995690,Москва,Абельмановская улица,2А,2
3151,115491432,,проспект Будённого,9,21
3152,115592066,Москва,Таганская улица,32/1 с1,2
3153,115592067,Москва,Марксистский переулок,3,7
3154,115594355,Москва,Андроньевская площадь,5/9,4
3155,115594358,,Большой Рогожский переулок,17 с1,2
3156,115827008,,улица Буракова,27 к3,3
3157,115827021,,улица Бориса Жигулёнкова,12,14
3158,115827024,Москва,улица Семёновский Вал,1,1
3159,115863603,,шоссе Энтузиастов,31М,4
3160,115863621,,Электродный проезд,16,4
3161,116342320,,Леснорядская улица,8,2
3162,116342326,,Леснорядская улица,14/16,2
3163,116966530,,улица Высоцкого,3 с1,3
3164,116966538,,Верхняя Радищевская улица,7 с4,3
3165,118467559,,улица Бориса Жигулёнкова,1/20,5
3166,118467561,,Окружной проезд,30А,3
3167,118467562,,Кирпичная улица,41А,12
3168,118467563,,Вольная улица,35 с19,4
3169,118467565,,Измайловское шоссе,48А,2
3170,118467566,,1-й Кирпичный переулок,22,3
3171,118467567,,Кирпичная улица,43 с9,1
3172,118467570,,Вольная улица,39 с6,2
3173,118467572,,Измайловское шоссе,44,22
3174,118467573,,Кирпичная улица,43 с6,1
3175,118467574,,Кирпичная улица,32 к13,4
3176,118467575,,Кирпичная улица,43,2
3177,118467577,,Кирпичная улица,35 с28Б,1
3178,118467580,,Кирпичная улица,43 с3,2
3179,118467581,,Кирпичная улица,41 с16,1
3180,118467582,,Вольная улица,39 с8,4
3181,118467583,,,,1
3182,118467585,,Окружной проезд,27,5
3183,118467586,,Окружной проезд,25,2
3184,118467590,,Кирпичная улица,41,4
3185,118467591,,Окружной проезд,27 с14,10
3186,118467592,,Щербаковская улица,38,9
3187,118467593,,Окружной проезд,30,5
3188,118467598,,1-й Кирпичный переулок,15,5
3189,118467600,,Вольная улица,39,4
3190,118467601,,Окружной проезд,27 с11,7
3191,118467602,,Кирпичная улица,43 с4,3
3192,118467603,,Кирпичная улица,43 с2,1
3193,118467604,,1-й Кирпичный переулок,17,5
3194,118467608,,Кирпичная улица,48,6
3195,118467610,,Измайловское шоссе,44 с1,1
3196,118467611,,Измайловское шоссе,60,5
3197,118467614,,Измайловское шоссе,58,3
3198,118467618,,Вольная улица,35,1
3199,118467619,,,,1
3200,118467621,,,,2
3201,118898751,Москва,Нижегородская улица,7,22
3202,120555791,,улица Золоторожский Вал,32 с15,1
3203,120675481,,,,2
3204,124521207,,Спартаковский переулок,26,12
3205,126382643,Москва,Воронцовская улица,21А с1,4
3206,127166165,,улица Золоторожский Вал,11 с22,7
3207,127166168,Москва,шоссе Энтузиастов,7А,3
3208,127166169,,улица Золоторожский Вал,11 с27,7
3209,127166172,Москва,шоссе Энтузиастов,7,3
3210,127166174,,улица Золоторожский Вал,11 с21,7
3211,127166182,,улица Золоторожский Вал,11 с26,7
3212,127306420,,Школьная улица,47,2
3213,127306421,,Школьная улица,49,2
3214,127306422,,Школьная улица,51,2
3215,127306423,,Школьная улица,53,2
3216,127306424,,Школьная улица,45,2
3217,127306425,,Школьная улица,43,2
3218,127306426,,Школьная улица,39-41,2
3219,127622602,,Кусковская улица,16,6
3220,127727012,,,,3
3221,127730795,,Гольяновский проезд,5,2
3222,127751067,,набережная Академика Туполева,вл4 соор1,3
3223,127751068,,набережная Академика Туполева,вл4 соор1,2
3224,128541676,,,,1
3225,128541917,,,,1
3226,128541918,,,,1
3227,128541919,,,,1
3228,128541920,,,,1
3229,128542490,,,,1
3230,128542492,,,,1
3231,128544886,,Зелёный проспект,3А,2
3232,128545252,,1-й проезд Перова Поля,11А,2
3233,129226935,,Новорогожская улица,18 с1,2
3234,129260356,,Товарищеский переулок,24 с4,2
3235,129318472,Москва,Стройковская улица,5,3
3236,129406401,,улица Земляной Вал,44 с3,1
3237,129410219,,Новоспасский переулок,11,5
3238,129410226,,Новоспасский переулок,11 с2,4
3239,129585077,,улица Крутицкий Вал,24,4
3240,129725549,,Рязанский проспект,45 к2,3
3241,129725905,,Зарайская улица,66,12
3242,129748636,Москва,Авиамоторная улица,45,3
3243,129749674,,Сторожевая улица,38А с1,2
3244,129749845,,Лонгиновская улица,10А,2
3245,129752316,,Волочаевская улица,36А,2
3246,130004700,,2-й Крутицкий переулок,18 с1,3
3247,130004701,,улица Крутицкий Вал,18 с1,2
3248,130004704,,2-й Крутицкий переулок,14,2
3249,130004705,,,,2
3250,130004707,,улица Крутицкий Вал,8/22,3
3251,130004708,,улица Крутицкий Вал,18 с2,3
3252,130004709,,улица Крутицкий Вал,14,5
3253,130004710,,улица Крутицкий Вал,16,4
3254,130148814,,проспект Будённого,26 к2,12
3255,130182946,,Нижняя Красносельская улица,41А,2
3256,130209080,,Бакунинская улица,11 с1,3
3257,130228969,,Боровая улица,3 к2,3
3258,130228985,,,,1
3259,130228990,,Сторожевая улица,20 с2,1
3260,130229010,,Боровая улица,3 с2,2
3261,130229041,,Измайловское шоссе,4А,1
3262,130278483,Москва,Брошевский переулок,21,4
3263,130297622,,Нижняя Красносельская улица,39 с1,9
3264,130536979,,Бауманская улица,17/1 к3,4
3265,130537875,,улица Госпитальный Вал,3 к4А,2
3266,130537877,Москва,Измайловское шоссе,4,2
3267,130537878,Москва,улица Семёновский Вал,8,3
3268,130537909,,улица Госпитальный Вал,8/1 с2,2
3269,130537916,,улица Семёновский Вал,6А,3
3270,130537917,,Большая Семёновская улица,42 с6,4
3271,130537923,,Большая Семёновская улица,42,1
3272,130537938,Москва,Измайловское шоссе,3А,2
3273,130538867,,Большая Почтовая улица,7 с1,6
3274,130538868,,2-й Ирининский переулок,2/1 с1,2
3275,130538869,,2-й Ирининский переулок,3,3
3276,130538870,Москва,улица Фридриха Энгельса,36 с1,16
3277,130538871,,улица Фридриха Энгельса,38 с1,1
3278,130538872,,2-й Ирининский переулок,2/1 с2,2
3279,130629077,,,,2
3280,130636812,,,,2
3281,130636815,,,,2
3282,130639682,,Абельмановская улица,9 с10,1
3283,130639683,,Абельмановская улица,9 с1,2
3284,130639686,Москва,улица Талалихина,6 с1,5
3285,130639687,,Абельмановская улица,9 с9,1
3286,130705645,,Новая Басманная улица,16 с10,3
3287,130845625,,Каланчёвская улица,13,4
3288,130845626,,Каланчёвская улица,15,4
3289,130850427,,Каланчёвская улица,27,5
3290,130851787,,Старая Басманная улица,18 с2,2
3291,130851790,,Старая Басманная улица,23/9 с2,2
3292,130851792,,Токмаков переулок,9,4
3293,130851793,,Старая Басманная улица,16/1Б с1,3
3294,130851794,,Гороховский переулок,23 с1,3
3295,130851795,,Старая Басманная улица,20 к8,2
3296,130854451,,Гороховский переулок,12 с6,2
3297,130854452,,Гороховский переулок,12 с7,2
3298,130854453,,Токмаков переулок,16 с1,5
3299,130854454,,Старая Басманная улица,16/1Б с7,2
3300,130854455,,Старая Басманная улица,16/1Б с8,1
3301,130854458,,Спартаковская улица,2 к5,1
3302,130854460,,Старая Басманная улица,20 к4,5
3303,130854461,,Старая Басманная улица,20 к3,5
3304,130854465,,Старая Басманная улица,30/1,6
3305,130854466,,Старая Басманная улица,32,1
3306,130854468,,Старая Басманная улица,34,2
3307,130854472,,Старая Басманная улица,38/2 с1,3
3308,130854475,,Старая Басманная улица,38/2 с3,8
3309,130854476,,Токмаков переулок,5 с1,7
3310,130854477,,Гороховский переулок,7,2
3311,130855513,,Спартаковская улица,2А с1,6
3312,130855516,,Аптекарский переулок,3 с2,3
3313,130855517,,Спартаковская улица,4 с1,5
3314,130855519,,Доброслободская улица,5А,3
3315,130855520,,Доброслободская улица,7,3
3316,130855521,,Аптекарский переулок,3/22,9
3317,130855522,,Аптекарский переулок,1,3
3318,130857027,,,,2
3319,130857834,,Центросоюзный переулок,11,2
3320,130857835,,Центросоюзный переулок,9 с2,1
3321,130858492,,Бакунинская улица,73 с1,4
3322,130858493,,Бакунинская улица,73 с2,7
3323,130860574,,Центросоюзный переулок,21А,3
3324,130860667,,Центросоюзный переулок,21А с29,5
3325,130861037,,,,1
3326,130861038,,Балакиревский переулок,1 с1,2
3327,130861039,,,,1
3328,130861045,,Балакиревский переулок,1/28 с1,3
3329,130861051,,Балакиревский переулок,1 с4,3
3330,130861055,,Центросоюзный переулок,21А с31,3
3331,130861058,,Центросоюзный переулок,13 с10,3
3332,130861061,,,,3
3333,130861424,,Балакиревский переулок,1 с3,5
3334,130861426,,,,3
3335,130861428,,Балакиревский переулок,1 с7,3
3336,130861429,,Балакиревский переулок,1 с6,3
3337,130861722,,Спартаковская площадь,1А с12,4
3338,130862142,,Спартаковский переулок,26 с2,6
3339,130862154,,Спартаковский переулок,24 с1,9
3340,130862207,,Спартаковский переулок,26,1
3341,130862426,,Бакунинская улица,9-11 с4,1
3342,130862427,,Бакунинская улица,11 с3,5
3343,130862516,,Бауманская улица,23 с3,1
3344,130862593,,Бауманская улица,19,9
3345,130862594,,Бауманская улица,23,4
3346,130862595,,Бауманская улица,21,2
3347,130862651,,Бауманская улица,22,3
3348,130862970,,Бауманская улица,26,4
3349,130862975,,Бауманская улица,24,3
3350,130979747,,улица Фридриха Энгельса,63 с1,4
3351,130981808,,улица Фридриха Энгельса,62,2
3352,130981811,,улица Фридриха Энгельса,60,3
3353,130981820,,улица Фридриха Энгельса,58 с3,2
3354,130994494,,улица Буракова,8 с10,3
3355,131014253,,улица Фридриха Энгельса,31/35,10
3356,131014255,,улица Фридриха Энгельса,37-41 кА,9
3357,131014265,,Бакунинская улица,94 с1,2
3358,131014267,,Бакунинская улица,50 с3,7
3359,131014268,,Большая Почтовая улица,61-67 с1,5
3360,131014271,,,,3
3361,131014272,,улица Фридриха Энгельса,43-45,9
3362,131014286,,улица Фридриха Энгельса,46 с6,3
3363,131014288,,улица Фридриха Энгельса,46 с2,3
3364,131109766,,Бакунинская улица,50 с2,2
3365,131110261,,улица Фридриха Энгельса,46 с4,2
3366,131110650,,Большая Почтовая улица,18,5
3367,131110653,Москва,Большая Почтовая улица,22 с4,4
3368,131110825,,Большая Почтовая улица,22 с1,5
3369,131173259,,Доброслободская улица,11-13,3
3370,131173260,,улица Радио,13,3
3371,131173261,,улица Радио,13А,3
3372,131173262,,улица Радио,15,3
3373,131173264,,улица Радио,17 к14,3
3374,131173265,,Токмаков переулок,17 с9,2
3375,131173266,,Доброслободская улица,19,4
3376,131173267,,Бригадирский переулок,3-5 с2,1
3377,131173268,,Новокирочный переулок,6,5
3378,131173269,,Бауманская улица,66/11,3
3379,131173270,,Бауманская улица,68/8 с1,4
3380,131173271,,Денисовский переулок,7А,2
3381,131173272,,Большой Демидовский переулок,9,8
3382,131173273,,Токмаков переулок,17 с4,2
3383,131173275,,,,4
3384,131173276,,Большой Демидовский переулок,12,4
3385,131173278,,Доброслободская улица,25,2
3386,131173279,,,,1
3387,131173280,,,,10
3388,131173281,,,,3
3389,131175168,,Аптекарский переулок,11,5
3390,131175172,,Гарднеровский переулок,3 с4,2
3391,131175173,,Денисовский переулок,30 с1,3
3392,131175179,,Бауманская улица,46,4
3393,131175180,,Бауманская улица,48/13,2
3394,131175182,,Бауманская улица,50/12 с1,2
3395,131175183,,Бауманская улица,54 с1,4
3396,131175184,,Бауманская улица,54 с3,2
3397,131175185,,Бауманская улица,56/17,2
3398,131175186,,Бауманская улица,58/25 с10,2
3399,131175189,,Аптекарский переулок,7,3
3400,131175190,,Большой Демидовский переулок,7,1
3401,131175191,,Плетешковский переулок,8 с1,6
3402,131175194,,Плетешковский переулок,8 с1,9
3403,131175195,,Лефортовский переулок,8 с2,2
3404,131175197,,Бауманская улица,60/5,3
3405,131182225,,Бауманская улица,57Б с1,14
3406,131182227,,улица Радио,17 к6,3
3407,131182232,,Госпитальный переулок,4А с3,6
3408,131182233,,Волховский переулок,16/20 с6,1
3409,131182234,,Бригадирский переулок,14,5
3410,131182240,,,,3
3411,131182247,,Старокирочный переулок,5 с1,2
3412,131182261,,,,1
3413,131182270,,Госпитальный переулок,4А к1,2
3414,131182272,,,,1
3415,131182280,,2-я Бауманская улица,1 к1,5
3416,131182284,,,,3
3417,131182287,,Посланников переулок,18 с5,2
3418,131182289,,Старокирочный переулок,5 с3,3
3419,131182290,,Малая Почтовая улица,2 с1,1
3420,131182293,,Волховский переулок,16/20 с4,1
3421,131182294,,Волховский переулок,16/20 с5,2
3422,131182295,,,,3
3423,131182300,,Посланников переулок,18 с1,2
3424,131182307,,Старокирочный переулок,5 с4,2
3425,131182314,,улица Радио,17 к1,4
3426,131182317,,улица Радио,17 к2,4
3427,131182325,,2-я Бауманская улица,1 к2,5
3428,131182335,,Госпитальный переулок,4А с4,2
3429,131182336,,улица Радио,17 к4,6
3430,131190141,,Нижний Сусальный переулок,5 с17,6
3431,131190148,,Нижний Сусальный переулок,5 с3А,3
3432,131190161,,Нижний Сусальный переулок,5 с7,1
3433,131191668,,Нижний Сусальный переулок,6 с3,2
3434,131191669,,улица Казакова,8,2
3435,131191670,,улица Казакова,8 с4,1
3436,131191677,,Нижний Сусальный переулок,6 с5,3
3437,131193108,,4-й Сыромятнический переулок,1 с2,2
3438,131193111,,4-й Сыромятнический переулок,1/8 с14,2
3439,131193112,,4-й Сыромятнический переулок,1/8 с7,2
3440,131193113,,4-й Сыромятнический переулок,1/8 с8,2
3441,131193114,,4-й Сыромятнический переулок,1/8 с9,2
3442,131193122,,4-й Сыромятнический переулок,1/8 с6,2
3443,131193125,Москва,Мельницкий переулок,10 с1,2
3444,131193126,Москва,Мельницкий переулок,8,2
3445,131193127,,3-й Сыромятнический переулок,3/9 с2,6
3446,131193398,,2-й Сыромятнический переулок,11,2
3447,131193404,,Нижняя Сыромятническая улица,2/3 с2,4
3448,131193408,,3-й Сыромятнический переулок,1,3
3449,131196625,,Нижняя Сыромятническая улица,1/4 с2,4
3450,131196628,,Нижняя Сыромятническая улица,1/4 с3,2
3451,131196629,,Нижняя Сыромятническая улица,1/4 с4,1
3452,131196634,,Нижняя Сыромятническая улица,11 к1,3
3453,131196639,,Нижняя Сыромятническая улица,11 к54,1
3454,131196642,,Нижняя Сыромятническая улица,11 кБ,8
3455,131196648,,Нижняя Сыромятническая улица,11 к2,4
3456,131196650,,Нижняя Сыромятническая улица,11 с52,6
3457,131196654,,Нижняя Сыромятническая улица,2/3 с1,3
3458,131196656,,Нижняя Сыромятническая улица,4 с1,3
3459,131196657,,Сыромятнический проезд,4 с10,2
3460,131196662,,Нижняя Сыромятническая улица,1/4 с1,2
3461,131196665,,,,2
3462,131196667,,,,1
3463,131200011,,Строгановский проезд,1,2
3464,131200012,,Волочаевская улица,15,14
3465,131200020,,,,1
3466,131233463,,Измайловское шоссе,вл17 к1 с3,1
3467,131233464,,Измайловское шоссе,17 к2 с2,1
3468,131234021,,Вельяминовская улица,6 с4,1
3469,131234646,,Измайловское шоссе,17 к2 с1,1
3470,131234647,,Измайловское шоссе,27 с3,1
3471,131234648,,Измайловское шоссе,25 с2,1
3472,131342292,Москва,Новорязанская улица,8А с3,8
3473,131379371,,,,2
3474,131383462,,Наставнический переулок,8 к1,4
3475,131383463,,Наставнический переулок,8 к2,2
3476,131383705,,Костомаровский переулок,2,3
3477,131386601,,Николоямский переулок,2 с1,2
3478,131386602,,Шелапутинский переулок,3 с1,3
3479,131386603,,улица Земляной Вал,65 с2,5
3480,131386606,,Шелапутинский переулок,1,7
3481,131386607,,Николоямская улица,45 с2,5
3482,131386608,,Николоямская улица,51 с2,2
3483,131386613,,Шелапутинский переулок,6 с1,4
3484,131386615,,Николоямская улица,49 с3,1
3485,131386616,,Николоямская улица,51 с1,2
3486,131386617,,Николоямская улица,49 с1,5
3487,131440393,,Перовская улица,вл37А,6
3488,131442294,,1-я Владимирская улица,34А,4
3489,131442295,,Зелёный проспект,10А,6
3490,131480839,,Ладожская улица,16 с1,3
3491,131480844,,Госпитальный переулок,4-6 с1,16
3492,131480845,,Госпитальный переулок,4-6 с2,16
3493,131480858,,Малая Почтовая улица,8,3
3494,131480859,,Посланников переулок,9 с1,2
3495,131480862,,Посланников переулок,9 с5,2
3496,131480864,,Волховский переулок,27 с1,1
3497,131487133,,Новорязанская улица,31/7 с5,5
3498,131487134,,Новорязанская улица,31/7 с6,6
3499,131493349,,шоссе Энтузиастов,23 с7,4
3500,131499273,Москва,Хлебников переулок,2,2
3501,131499274,Москва,улица Сергия Радонежского,21,2
3502,131499275,Москва,Гжельский переулок,1/25 с1,2
3503,131499277,Москва,Гжельский переулок,12/3 с1,2
3504,131499278,Москва,Хлебников переулок,4 с1,2
3505,131499279,Москва,улица Сергия Радонежского,9 с5,1
3506,131499289,,Андроньевская площадь,8,1
3507,131499292,,Съезжинский переулок,10 с5,3
3508,131499293,,улица Прямикова,1,3
3509,131499296,,Гжельский переулок,3,3
3510,131499297,,Хлебников переулок,8/2 с1,3
3511,131499298,,Съезжинский переулок,10 с3,2
3512,131499300,,Хлебников переулок,7 с2,2
3513,131499301,Москва,улица Сергия Радонежского,19 с3,2
3514,131499302,Москва,улица Сергия Радонежского,27 с1,2
3515,131499303,Москва,улица Сергия Радонежского,15-17 с1,2
3516,131499304,,Хлебников переулок,7 с3,2
3517,131499306,,улица Сергия Радонежского,29-31 с1,2
3518,131499307,,улица Сергия Радонежского,7 с5,2
3519,131499308,,Съезжинский переулок,10 с1,3
3520,131499309,,Съезжинский переулок,6,3
3521,131499310,,Андроньевская площадь,6 с1,5
3522,131499312,,улица Сергия Радонежского,23-25 с1,2
3523,131565961,,2-й Вольный переулок,11,4
3524,131586174,,проспект Будённого,17,5
3525,131586175,,проспект Будённого,17 к1,6
3526,131587052,,Кирпичная улица,6 с10,1
3527,131587053,,Кирпичная улица,6 с2,1
3528,131587054,,Кирпичная улица,6 с1,1
3529,131587562,,Кирпичная улица,20,2
3530,131587565,,Кирпичная улица,20 с5,3
3531,131587566,,Кирпичная улица,22 с7,2
3532,131587567,,проспект Будённого,11 к1 с2,1
3533,131587573,,Кирпичная улица,22 с5А,1
3534,131587576,,Кирпичная улица,20 с3,2
3535,131588227,,Вольная улица,19,5
3536,131588430,,Вольная улица,25 с13,1
3537,131588431,,Вольная улица,25,2
3538,131588674,,Кирпичная улица,22 с2,3
3539,131588676,,Кирпичная улица,22 с11,1
3540,131588678,,Кирпичная улица,22 с13,3
3541,131588680,,Кирпичная улица,22 с12,1
3542,131588681,,Кирпичная улица,22,2
3543,131588790,,,24,1
3544,131588791,,Вольная улица,25 с4,2
3545,131589107,,проспект Будённого,1 с4,1
3546,131589108,,Кирпичная улица,32,3
3547,131589109,,Кирпичная улица,32 к24,5
3548,131589110,,Кирпичная улица,3,1
3549,131589290,,,,1
3550,131589346,,Кирпичная улица,9,2
3551,131589347,,Кирпичная улица,9 с2,1
3552,131589348,,Кирпичная улица,7,1
3553,131589415,,Кирпичная улица,7 с3,1
3554,131589416,,Кирпичная улица,9 с4,1
3555,131589972,,Измайловское шоссе,24 к2,12
3556,131589973,,Измайловское шоссе,28 с1,1
3557,131589976,,Измайловское шоссе,24 к3,14
3558,131589977,,Измайловское шоссе,24 к1,14
3559,131590261,,Кирпичная улица,21 к4,3
3560,131590263,,Кирпичная улица,21 с10,1
3561,131590265,,Кирпичная улица,21,6
3562,131590266,,Кирпичная улица,21 к2,1
3563,131590267,,Кирпичная улица,21 с6,1
3564,131590567,,1-й Кирпичный переулок,2 с5,2
3565,131590568,,1-й Кирпичный переулок,2 с8,1
3566,131590569,,1-й Кирпичный переулок,2 с4,2
3567,131590570,,1-й Кирпичный переулок,2 с7,2
3568,131590571,,1-й Кирпичный переулок,2,3
3569,131590733,,1-й Кирпичный переулок,2 с9,1
3570,131590734,,Кирпичная улица,29,3
3571,131590735,,1-й Кирпичный переулок,4,1
3572,131590736,,1-й Кирпичный переулок,4 с2,3
3573,131590737,,1-й Кирпичный переулок,4 с3,1
3574,131590738,,1-й Кирпичный переулок,4 с6,2
3575,131590739,,1-й Кирпичный переулок,4 с4,2
3576,131590966,,Кирпичная улица,33,4
3577,131590970,,Кирпичная улица,35,2
3578,131591403,,Кирпичная улица,35 с4,1
3579,131591404,,Кирпичная улица,35 с1,1
3580,131591407,,Кирпичная улица,35 с3,1
3581,131591408,,Кирпичная улица,35 с2,2
3582,131591410,,Кирпичная улица,35 к20А,1
3583,131591411,,Кирпичная улица,41 с17,2
3584,131592463,,Кирпичная улица,41 с18,2
3585,131592464,,Кирпичная улица,41 с10,1
3586,131592465,,Кирпичная улица,41 с19,1
3587,131592466,,Кирпичная улица,41 с8,2
3588,131592467,,Кирпичная улица,41 с15,2
3589,131592725,,Кирпичная улица,41 с21,1
3590,131592726,,Кирпичная улица,41 с14,1
3591,131593139,,Кирпичная улица,43 с7,1
3592,131593182,,Кирпичная улица,43 с5,1
3593,131593910,,,,1
3594,131593914,,Измайловское шоссе,47А,3
3595,131593915,,Измайловское шоссе,47,12
3596,131594282,,Кирпичная улица,41 с3,3
3597,131650679,,Вольная улица,30 с11,5
3598,131650806,,Вольная улица,30 с10,2
3599,131650807,,Вольная улица,30 с7,3
3600,131650808,,Вольная улица,30 с6,3
3601,131650809,,Вольная улица,30,5
3602,131650810,,Вольная улица,30 с17,10
3603,131650944,,Вольная улица,30 с3,4
3604,131652048,,Окружной проезд,27 с9,5
3605,131652312,,Кирпичная улица,50 с2,1
3606,131652483,,Кирпичная улица,34А с1,3
3607,131652484,,Вольная улица,35 с22,2
3608,131652528,,Вольная улица,35 с14,1
3609,131652531,,Вольная улица,35 с17,1
3610,131652635,,Вольная улица,35 с8,3
3611,131652636,,Вольная улица,35 с6,2
3612,131652637,,Вольная улица,35 с4,3
3613,131652715,,Вольная улица,35 с23,1
3614,131652720,,Вольная улица,35 с12,1
3615,131652752,,Вольная улица,35 с10,2
3616,131652753,,Вольная улица,35 с11,1
3617,131652757,,Вольная улица,35 с13,3
3618,131652803,,Кирпичная улица,32 к2,1
3619,131652804,,Кирпичная улица,32 к3,1
3620,131652806,,Кирпичная улица,32 к5,1
3621,131652809,,Кирпичная улица,32 к7А,1
3622,131653058,,Кирпичная улица,32 к8,2
3623,131653059,,Кирпичная улица,32 к25,2
3624,131653060,,Кирпичная улица,32 к12,2
3625,131653061,,Кирпичная улица,32 к9,2
3626,131653062,,,,1
3627,131653063,,Кирпичная улица,32 к10,2
3628,131653064,,Кирпичная улица,32 к4,1
3629,131653236,,Вольная улица,35 с2,2
3630,131653237,,Вольная улица,35 с15,1
3631,131653238,,Кирпичная улица,34А с4,2
3632,131653243,,Кирпичная улица,34А с2,2
3633,131653244,,Кирпичная улица,34А,4
3634,131653293,,Вольная улица,37,3
3635,131653406,,Вольная улица,37 с3,1
3636,131653407,,Вольная улица,39 с1,3
3637,131653408,,Вольная улица,39 с2,2
3638,131653471,,Вольная улица,37 с5,1
3639,131653472,,Вольная улица,37 с6,1
3640,131653485,,Вольная улица,39 с9,1
3641,131653581,,Вольная улица,26,2
3642,131655173,,,,1
3643,131712713,,улица Земляной Вал,44,8
3644,131743023,,переулок Обуха,6 с2,1
3645,131743024,,переулок Обуха,6 с3,1
3646,131746760,,улица Воронцово Поле,10 с18,2
3647,131746761,,улица Воронцово Поле,10 с19,3
3648,131746769,,улица Земляной Вал,50А с1,1
3649,131753186,,Дурасовский переулок,7 с1,4
3650,132083766,,,,1
3651,132083767,,,,1
3652,132083768,,,,1
3653,132083769,,,,1
3654,132085896,,Перовская улица,36 к3,17
3655,132315235,,,,2
3656,132315637,Москва,улица Семёновский Вал,6Б,2
3657,132348571,,Госпитальная площадь,1-3 с7,2
3658,132348572,,Госпитальная площадь,1-3 с6,2
3659,132348574,,Госпитальная площадь,1-3 с5,2
3660,132559364,,,,3
